from_stop_id,to_stop_id,transfer_type
2034,6648,0
427,7437,0
13482,8223,0
553,554,0
6648,2034,0
10271,11817,0
13167,13123,0
10611,1050,0
10087,10113,0
13069,13084,0
8383,7807,0
12921,12922,0
5836,8484,0
9050,10115,0
6565,2358,0
12790,7612,0
6531,10746,0
9642,9027,0
9954,8181,0
782,7787,0
4434,2317,0
9976,9981,0
11211,11211,0
7510,10870,0
10855,10855,0
6412,6412,0
10771,10756,0
7612,12790,0
8209,8212,0
7807,7800,0
12762,7793,0
5491,7152,0
1114,3052,0
7627,7627,0
7477,4651,0
6911,9757,0
8363,12398,0
9477,9477,0
9818,9978,0
8373,10870,0
3538,4494,0
1778,2747,0
1289,7369,0
8333,10768,0
12791,13123,0
7586,7747,0
7767,12794,0
718,718,0
10759,3051,0
7451,7452,0
10778,3596,0
11839,2945,0
7437,428,0
9985,9979,0
11813,1097,0
10868,7509,0
9821,9982,0
2343,2343,0
5166,5165,0
10777,7128,0
6898,6899,0
6412,6411,0
1292,1273,0
1146,3603,0
5194,348,0
11514,3506,0
6919,6920,0
63,7238,0
4627,7228,0
5895,463,0
5706,5706,0
839,845,0
10760,1108,0
7618,7616,0
9980,9985,0
173,1140,0
7827,8372,0
8335,7646,0
4693,8024,0
1792,4668,0
142,6474,0
1831,13135,0
5525,7488,0
4539,4536,0
13135,2563,0
7704,4667,0
143,6474,0
6585,2599,0
6532,10746,0
8341,2175,0
782,7631,0
463,5895,0
199,11211,0
6617,2366,0
12787,11956,0
13068,5846,0
7640,8382,0
11503,11512,0
3453,3453,0
2034,6649,0
9621,9621,0
5706,5749,0
2715,7281,0
9598,10768,0
8336,8335,0
7152,5492,0
5890,46,0
7965,1818,0
9649,9649,0
8373,10872,0
9979,9984,0
13066,9983,0
13330,5901,0
2432,2432,0
1153,172,0
7616,2580,0
7625,7586,0
9978,9821,0
8610,8610,0
8211,10180,0
5145,5145,0
6961,6964,0
12805,7763,0
10768,9633,0
6090,4343,0
6942,4618,0
8382,8383,0
1472,7679,0
5910,1847,0
4229,4229,0
13297,13125,0
8643,8561,0
11956,12787,0
10120,10120,0
8382,6160,0
6160,8382,0
10764,7772,0
7383,3192,0
9505,9505,0
8223,8225,0
7625,7642,0
8339,8339,0
8378,8378,0
9610,9831,0
6621,6623,0
7608,12794,0
3831,3842,0
8886,10803,0
9979,13066,0
8000,10846,0
9207,7088,0
3557,5950,0
5816,5790,0
10039,9022,0
12793,13169,0
10845,10952,0
7616,12793,0
1927,1926,0
7608,7612,0
782,7751,0
7999,8346,0
8348,6504,0
7962,1759,0
627,6009,0
8370,8370,0
1661,4069,0
10007,5491,0
704,704,0
9985,9977,0
772,13171,0
7782,7782,0
170,7047,0
9832,9871,0
12792,3052,0
9546,9299,0
8210,8209,0
2599,6585,0
8918,13124,0
6617,6628,0
13305,10491,0
6920,6919,0
3183,5996,0
2366,6617,0
11814,11507,0
8371,7999,0
2726,7463,0
12804,7763,0
3049,1108,0
2574,8894,0
2908,2908,0
13171,772,0
10057,10057,0
4053,4054,0
7612,13167,0
13031,8464,0
6284,9630,0
9299,8886,0
3234,3234,0
1458,7445,0
6774,53,0
9821,9979,0
9982,9977,0
11507,1097,0
13167,12793,0
10777,7122,0
7751,7782,0
3558,5950,0
1273,1273,0
2566,12382,0
10326,1993,0
12792,12792,0
10180,5846,0
9971,9974,0
7441,7440,0
8370,8190,0
8344,10869,0
9821,9981,0
143,143,0
8016,13130,0
7586,7636,0
5927,5927,0
10572,10853,0
9185,2295,0
6475,9397,0
8581,2401,0
7807,5020,0
12763,12375,0
8374,9305,0
7634,8335,0
10271,1097,0
8211,13073,0
7238,64,0
9599,9757,0
12849,12849,0
8371,10846,0
12793,12791,0
8758,8761,0
7763,10803,0
10768,9598,0
9975,9969,0
10168,1114,0
1332,1579,0
10767,9633,0
13066,13066,0
11813,2592,0
9056,10084,0
8334,8335,0
13079,13069,0
9818,9821,0
5492,7152,0
9980,9980,0
4628,4627,0
9220,9651,0
7484,10794,0
4761,8025,0
2015,6516,0
9969,9624,0
2466,2467,0
9845,2672,0
7642,6160,0
89,3154,0
6510,10877,0
12883,12883,0
10870,10868,0
8370,10860,0
8580,8860,0
12791,7612,0
8759,8760,0
12794,12790,0
8334,7789,0
2592,11814,0
8561,8643,0
1285,7240,0
10879,10879,0
9653,9651,0
1341,7110,0
10855,10851,0
7789,7800,0
4518,4518,0
9980,9981,0
1993,10326,0
9651,9649,0
8937,8374,0
7591,7591,0
10180,13068,0
13169,12793,0
3858,6846,0
5425,5424,0
5314,5710,0
6284,4502,0
12375,7602,0
1911,7967,0
12790,13123,0
13123,13167,0
7894,2818,0
1354,1579,0
9688,9704,0
9625,9970,0
4055,8374,0
6882,3858,0
8181,9955,0
11513,4474,0
7228,4628,0
7999,10846,0
46,5890,0
9297,9297,0
7963,1760,0
13128,2563,0
3315,3315,0
10763,7774,0
965,966,0
10026,8557,0
9351,9351,0
9818,9981,0
3508,3008,0
11813,8340,0
9869,9831,0
5788,957,0
4069,1660,0
5600,4087,0
1760,7962,0
10006,5491,0
7958,1497,0
3595,7121,0
5006,10117,0
4056,10876,0
8207,3363,0
9302,7601,0
10848,199,0
2317,4434,0
9976,9986,0
9982,9982,0
1871,7373,0
7098,8336,0
10851,10853,0
7228,4627,0
6577,13327,0
9846,9955,0
3239,3235,0
4494,3537,0
12928,12928,0
8334,7807,0
10869,8373,0
9794,8361,0
9977,9983,0
9122,6911,0
8377,11813,0
10039,10057,0
7594,7608,0
9302,9302,0
10117,1114,0
2208,3167,0
5006,3054,0
8928,4090,0
9621,9831,0
4055,4056,0
4628,7227,0
172,1140,0
1876,7512,0
9978,9981,0
9794,1332,0
6628,2366,0
64,7238,0
136,136,0
7169,10972,0
7591,7793,0
7452,2110,0
955,929,0
1163,1163,0
103,2266,0
5901,704,0
13125,13298,0
7484,11313,0
8632,8632,0
8039,5138,0
200,11271,0
7966,1910,0
9983,9984,0
13127,13219,0
9831,9870,0
5806,5706,0
12795,11956,0
7679,1471,0
9986,9979,0
8343,8374,0
316,316,0
1612,8339,0
11502,4473,0
92,8814,0
7602,7602,0
13066,9984,0
1470,7654,0
7614,7800,0
5628,7012,0
5789,957,0
10868,8344,0
3229,3229,0
4760,8026,0
10791,10771,0
10771,2030,0
5020,7789,0
6412,7466,0
143,142,0
7519,3199,0
10118,10117,0
3042,3132,0
1831,13236,0
10858,8360,0
1050,6374,0
7594,7594,0
7614,3639,0
11956,12789,0
9610,9870,0
9846,8181,0
4666,1792,0
10852,10572,0
7856,2594,0
7876,2817,0
11506,2945,0
2714,7282,0
9832,9870,0
5036,6671,0
13066,9982,0
9976,9821,0
9320,930,0
5836,8802,0
9979,9976,0
7612,7767,0
10113,10087,0
2127,7818,0
6610,2010,0
793,7814,0
7476,4651,0
2081,6919,0
9974,9625,0
1863,7190,0
9976,13066,0
5184,348,0
9403,2208,0
7452,2111,0
771,7441,0
9600,9600,0
8342,4054,0
9624,9969,0
91,4455,0
8377,11507,0
10180,8209,0
7733,1891,0
7474,2727,0
12798,8380,0
13123,7612,0
8208,8207,0
142,142,0
2015,6517,0
7684,1793,0
8334,7747,0
10877,8369,0
1293,5903,0
9980,9979,0
1375,6578,0
7488,5524,0
12791,5020,0
9757,9599,0
772,782,0
4474,11502,0
10573,10855,0
7446,1458,0
9842,3688,0
845,6847,0
8000,8346,0
8213,212,0
5125,9548,0
13067,13481,0
9600,8333,0
635,635,0
4069,1661,0
1997,7601,0
6668,6655,0
10871,8373,0
7782,792,0
8377,11508,0
7631,772,0
7803,7625,0
1579,1354,0
7972,2148,0
4042,4043,0
8211,8211,0
9976,9980,0
10852,10853,0
5900,5900,0
8802,5835,0
11512,11503,0
2945,11506,0
6846,3859,0
7797,7797,0
10872,10870,0
8924,6833,0
2763,7986,0
7460,2625,0
1713,1712,0
7614,7789,0
12381,1926,0
6522,6523,0
10491,10491,0
6919,2081,0
8348,10877,0
9958,9825,0
8335,8334,0
7807,7642,0
1332,8361,0
7237,64,0
2010,6610,0
8369,6510,0
11508,11814,0
4538,4536,0
8928,4091,0
1792,4664,0
6773,53,0
2672,8181,0
8912,13124,0
2341,2342,0
9633,10768,0
8760,8762,0
9984,9984,0
8334,7640,0
6592,13328,0
10972,7169,0
5104,7738,0
5900,5899,0
8336,11956,0
1003,1002,0
7986,2763,0
1910,7966,0
8209,8210,0
11486,12794,0
1379,8236,0
4317,4317,0
4054,4054,0
4709,13137,0
7765,7612,0
3868,3868,0
1927,12376,0
9982,9979,0
8347,10861,0
7190,1863,0
8345,2127,0
2296,9185,0
7636,7631,0
3842,3842,0
972,5878,0
6621,8368,0
9984,13066,0
1651,1651,0
8664,7964,0
2128,8372,0
10746,6531,0
12921,12921,0
7747,7807,0
7800,7800,0
400,6542,0
8371,8010,0
9795,8356,0
9621,9869,0
6971,10166,0
12790,11486,0
6849,6850,0
6510,8348,0
9986,9981,0
53,6774,0
7612,12791,0
1147,3603,0
10118,12792,0
9598,9598,0
7594,7767,0
8384,9598,0
9547,627,0
3049,10765,0
8345,2128,0
8190,8194,0
9818,9979,0
8373,10869,0
3538,4495,0
1332,9794,0
10767,9598,0
8333,10767,0
6169,6169,0
7880,7879,0
4651,7477,0
5904,1293,0
7800,7807,0
7437,427,0
10114,10086,0
8360,2253,0
6006,6006,0
52,6773,0
9981,9978,0
10858,8198,0
4713,4713,0
5524,7488,0
7476,7477,0
6551,3637,0
12375,2566,0
7465,8243,0
11514,3507,0
3039,3039,0
7928,8048,0
2127,8345,0
9547,9547,0
10196,2746,0
10855,10573,0
9794,1579,0
11814,2592,0
9044,6493,0
9980,9986,0
1497,1499,0
4434,4435,0
10085,12928,0
9974,9975,0
1871,7374,0
7636,13168,0
7640,7625,0
7782,772,0
5234,6654,0
8635,8635,0
7704,4668,0
13170,792,0
5910,1846,0
7612,13123,0
5386,6674,0
10872,8344,0
13128,1831,0
8346,8010,0
10771,2007,0
7782,13168,0
10764,10764,0
5020,7634,0
3453,3452,0
1712,1712,0
8344,8373,0
10753,2030,0
2267,103,0
2747,10196,0
1910,7967,0
3302,1435,0
8360,8198,0
1230,3127,0
8347,8347,0
9821,9985,0
12790,12793,0
13128,2512,0
8384,10767,0
9978,9818,0
5165,5166,0
7459,7460,0
11005,6143,0
7282,2714,0
8198,2253,0
9477,9448,0
12793,13167,0
5534,7716,0
8986,10972,0
7098,3635,0
7787,7751,0
6510,8369,0
10848,10848,0
12397,8354,0
7765,7765,0
10117,10118,0
13169,11486,0
199,199,0
10120,10121,0
9610,9621,0
10271,8377,0
10764,7773,0
9012,6964,0
7013,5628,0
1379,6629,0
9970,9971,0
11817,2592,0
4618,6942,0
11032,10770,0
9818,9985,0
2342,13089,0
1114,1114,0
605,2165,0
7763,12805,0
2914,8086,0
8339,1612,0
8306,8306,0
3039,3049,0
3535,3535,0
7446,7445,0
12793,7767,0
9983,9980,0
6477,9848,0
7789,13123,0
3467,3465,0
3603,1147,0
7608,13167,0
2672,9954,0
2110,7452,0
1661,4068,0
9795,1354,0
6576,2599,0
5424,5425,0
9985,9976,0
8382,7634,0
102,103,0
8370,8194,0
782,9303,0
2575,8894,0
10491,13305,0
3049,3049,0
672,3042,0
10868,10869,0
6920,6920,0
64,7237,0
102,2266,0
13167,13167,0
7586,7642,0
7640,7646,0
7737,5104,0
929,955,0
7773,7602,0
12845,12845,0
10871,10794,0
7631,7636,0
7238,63,0
9038,5197,0
3234,3235,0
10769,6169,0
13168,7636,0
9821,9978,0
8209,10180,0
2746,10196,0
6532,10973,0
10772,2007,0
147,147,0
3067,3067,0
3302,1341,0
7618,7602,0
9981,9818,0
11507,11507,0
3153,88,0
8372,7828,0
2592,11817,0
8344,10870,0
12382,7602,0
13170,7787,0
13168,7751,0
10595,6360,0
7767,3039,0
2208,9403,0
792,13170,0
8335,7586,0
8334,8334,0
6551,2599,0
3230,3229,0
8343,8937,0
8346,7999,0
10848,11211,0
5710,5709,0
7594,12794,0
9220,9653,0
168,923,0
7625,7800,0
9189,9189,0
212,8213,0
7460,7460,0
10777,7130,0
9545,9545,0
13137,4707,0
8373,10794,0
8274,8274,0
10271,8340,0
12793,12790,0
8223,8223,0
5789,5788,0
5903,1293,0
10858,10859,0
8213,8213,0
9172,9172,0
12791,7767,0
5555,955,0
6160,7777,0
10855,10853,0
10766,1108,0
7756,12791,0
957,5788,0
5749,5807,0
8335,7640,0
7594,13169,0
11486,7767,0
9362,5917,0
1114,10117,0
8209,13073,0
7460,7459,0
9860,6911,0
554,553,0
9871,9871,0
6670,5035,0
8370,10861,0
6000,6000,0
7800,7634,0
9972,9624,0
12794,12791,0
3154,88,0
7373,1871,0
8335,6160,0
6576,3637,0
1926,12376,0
8211,5846,0
11498,11498,0
7990,3228,0
9653,9650,0
10855,10850,0
7445,1459,0
10770,10791,0
9980,9982,0
5709,5710,0
9633,8333,0
10769,9600,0
8920,4090,0
1862,7190,0
6748,6748,0
8048,6166,0
2672,9845,0
9984,9986,0
5235,6654,0
10848,193,0
7765,12793,0
6227,6227,0
8918,13139,0
2467,1519,0
13167,7765,0
8181,9954,0
11513,4473,0
8938,9305,0
2111,7451,0
7625,6160,0
6160,6160,0
8382,7640,0
9831,9871,0
6899,6898,0
11507,11817,0
965,965,0
4586,4583,0
7765,3639,0
6083,4350,0
7446,1459,0
6786,1856,0
8025,4760,0
9984,9985,0
6674,5385,0
11509,2945,0
5599,4088,0
10767,5007,0
704,2167,0
8353,6914,0
2563,13135,0
7616,7616,0
5426,5423,0
1519,2467,0
10935,9320,0
1579,9795,0
9955,8181,0
7818,2127,0
4537,4539,0
8340,11817,0
8356,9794,0
923,168,0
12794,12793,0
5950,3558,0
9831,9621,0
9977,9982,0
8039,5139,0
5020,5020,0
10697,10697,0
400,6588,0
8886,9299,0
7655,1470,0
6216,6216,0
4617,6942,0
8198,8357,0
2253,8360,0
3858,3858,0
622,5897,0
6398,1831,0
1550,7961,0
172,1141,0
12794,7608,0
9955,9954,0
3191,7382,0
1286,1286,0
10767,5012,0
11011,1108,0
12903,12903,0
1068,1068,0
3791,3839,0
136,137,0
6160,7642,0
2366,6628,0
6585,3637,0
7765,13123,0
8344,10794,0
3604,1147,0
53,6773,0
9984,9818,0
3042,672,0
13125,13297,0
13135,6398,0
7614,13169,0
4536,4537,0
7767,7765,0
8194,10860,0
6416,6415,0
9974,9970,0
1572,9794,0
13127,13218,0
9871,9831,0
7459,2625,0
10746,6513,0
8198,8360,0
2364,2365,0
5020,12791,0
8368,8349,0
7477,7476,0
8814,91,0
9848,259,0
5028,12844,0
9758,735,0
13066,9985,0
6970,9674,0
4054,4043,0
9969,9969,0
553,553,0
3595,3596,0
7602,2580,0
12793,7612,0
8372,2128,0
5628,7013,0
13123,3639,0
1289,7370,0
13129,1764,0
5903,1273,0
10872,8373,0
8375,4054,0
2534,6634,0
10791,10770,0
4495,3538,0
2010,6611,0
6239,6239,0
12789,3635,0
9977,9981,0
6411,6411,0
4628,4628,0
1097,2592,0
9621,9832,0
9610,9871,0
4471,2222,0
10768,8384,0
1435,3302,0
9980,9978,0
7876,2818,0
4653,7477,0
10196,2747,0
7918,7990,0
12382,12763,0
9974,9972,0
8342,8375,0
1787,1787,0
13168,772,0
13123,12791,0
3398,12377,0
6516,2016,0
7789,5020,0
7614,7614,0
6475,143,0
7149,5492,0
1332,8356,0
9821,9818,0
9983,9983,0
13126,4709,0
6513,2354,0
2365,2364,0
8758,8762,0
9624,9970,0
6673,5386,0
10180,8210,0
9301,9303,0
7733,1890,0
5890,5890,0
9821,9984,0
6409,7465,0
7765,11486,0
9845,9956,0
142,143,0
9832,9831,0
7594,3639,0
10765,3049,0
7191,1863,0
6511,8369,0
12398,8363,0
7803,6160,0
7488,5525,0
7382,3192,0
1354,1354,0
3183,3184,0
10858,2253,0
8924,6832,0
689,689,0
13167,7612,0
2672,9846,0
9983,9986,0
4370,1020,0
9954,9954,0
7612,7612,0
9600,10767,0
9871,9621,0
1097,8340,0
956,5788,0
1870,7373,0
9553,9759,0
2001,7451,0
5035,6671,0
1097,11507,0
6964,6961,0
10762,7772,0
5927,5929,0
8211,8210,0
8340,8377,0
8361,1332,0
10859,8360,0
1381,6631,0
10117,10168,0
7477,4653,0
7880,7880,0
5035,6670,0
7460,2626,0
8484,5835,0
13145,13145,0
4462,1259,0
6523,6522,0
3184,3184,0
7110,1341,0
8343,10876,0
7463,2727,0
9956,9954,0
7982,7963,0
5706,5806,0
2175,8376,0
7616,10762,0
3235,3239,0
735,9758,0
7814,794,0
11486,7608,0
4538,4537,0
7608,11486,0
6773,52,0
1041,115,0
2341,2341,0
1097,11508,0
6588,400,0
1293,1292,0
782,7782,0
11813,8377,0
8377,2592,0
7972,2147,0
8607,10211,0
7612,12793,0
8209,8209,0
10876,4056,0
3335,4161,0
8347,10860,0
7188,6239,0
1891,7733,0
2914,8079,0
7793,12762,0
3859,6846,0
7339,7339,0
1856,6785,0
7767,11486,0
12398,8354,0
8664,7965,0
13135,13236,0
5846,13068,0
616,7616,0
10953,4043,0
7964,1818,0
2170,3633,0
6850,6850,0
7819,2127,0
6849,6849,0
12845,12896,0
9986,9978,0
11839,11839,0
7973,2148,0
2356,2356,0
9972,9974,0
13305,7602,0
10859,10857,0
4318,4317,0
2165,605,0
3138,3127,0
7631,7782,0
7438,7437,0
9980,9818,0
5904,1273,0
10755,1607,0
1375,6545,0
2599,6551,0
6673,5385,0
9818,9976,0
8373,10868,0
89,3153,0
1332,9795,0
7618,616,0
9545,8207,0
3228,7990,0
10760,9044,0
168,168,0
4651,7476,0
11934,3525,0
13134,10307,0
2147,7972,0
10114,10087,0
6578,1376,0
5087,7528,0
52,6774,0
8047,5499,0
1127,172,0
8346,8000,0
8208,3363,0
172,172,0
8359,8359,0
4573,8843,0
10794,8373,0
6621,8349,0
7634,5020,0
2580,7616,0
3199,7519,0
8038,5138,0
3843,3843,0
13345,8364,0
10855,10572,0
8375,8342,0
7794,12762,0
1146,3604,0
2148,7973,0
3127,1230,0
1226,1230,0
6158,6158,0
10764,10762,0
13031,8598,0
11817,11507,0
8194,8347,0
13123,7594,0
10118,3054,0
8334,5020,0
4539,4538,0
10777,3595,0
5709,5314,0
6780,1277,0
5534,7714,0
1831,1831,0
1427,6936,0
2221,4471,0
9758,9757,0
5491,10007,0
4627,4628,0
966,965,0
10084,9056,0
1712,1713,0
5524,7487,0
9548,5125,0
4695,8023,0
2267,102,0
7614,7608,0
463,11484,0
7751,13168,0
10118,10168,0
7777,6160,0
8373,11313,0
9979,9986,0
13135,2512,0
1097,8377,0
9598,8333,0
7765,13167,0
10195,10195,0
7586,7625,0
6649,2034,0
5846,13073,0
7282,2715,0
3303,2599,0
8382,8381,0
10117,3054,0
5234,6672,0
6415,7565,0
3507,11501,0
5385,6674,0
7763,9302,0
9756,7528,0
10148,10148,0
3467,3467,0
8212,13068,0
10117,10117,0
4343,6083,0
7937,813,0
8381,11956,0
4053,8375,0
12791,3639,0
10007,5492,0
13169,7608,0
10764,7774,0
622,2165,0
3052,1114,0
7625,7640,0
627,9547,0
9981,9980,0
8340,11507,0
10790,10790,0
2367,6628,0
7763,12804,0
8360,10857,0
7640,7640,0
1794,7683,0
13138,13298,0
3558,5932,0
9299,9546,0
9982,9984,0
7756,7772,0
4054,8375,0
8285,8285,0
10871,8344,0
10769,10791,0
10767,8384,0
90,3452,0
7656,4668,0
13327,13327,0
7640,8334,0
8802,8802,0
7751,7787,0
6668,4572,0
3335,3336,0
10721,10315,0
9985,9983,0
7800,7614,0
9600,8384,0
1002,1003,0
9971,9971,0
5816,5816,0
9759,9553,0
13130,8015,0
2272,13067,0
6588,4014,0
12791,12794,0
13219,13136,0
7765,13169,0
6000,1848,0
6630,1381,0
645,7392,0
4572,6655,0
8989,3589,0
7747,7747,0
7828,8372,0
10180,13073,0
3052,12792,0
956,957,0
1848,6360,0
814,7936,0
6398,6398,0
9821,9977,0
9984,9979,0
10755,2030,0
12791,11486,0
7625,7747,0
12790,3639,0
10870,10872,0
13169,7594,0
10764,7756,0
5846,10180,0
8334,7777,0
136,4456,0
2599,6576,0
10657,13033,0
8344,10871,0
8354,12398,0
6235,7139,0
1947,1947,0
5846,8212,0
10769,10792,0
6242,10867,0
11486,13169,0
10572,10855,0
7756,12793,0
8343,8343,0
8335,5020,0
2127,8372,0
2626,7459,0
1154,172,0
8335,7634,0
13236,13128,0
10299,10121,0
10869,10872,0
813,7937,0
6970,10166,0
8513,8374,0
7763,7763,0
10778,7130,0
7765,12790,0
2817,7876,0
2366,9642,0
2566,12375,0
6227,631,0
7642,7586,0
5903,1292,0
6617,9027,0
7732,1890,0
7793,7591,0
3639,12791,0
10855,10852,0
7960,1550,0
9758,9553,0
845,839,0
7684,1794,0
6239,7188,0
7608,7765,0
7616,616,0
4545,4545,0
1876,7501,0
6832,6833,0
7965,8664,0
1818,1818,0
428,7437,0
7999,8371,0
10853,10572,0
10756,10791,0
2818,7894,0
13084,13069,0
10307,13129,0
7618,10764,0
9977,9986,0
9871,9870,0
8843,6668,0
10859,8198,0
9986,9818,0
5706,5790,0
9972,9625,0
2128,7818,0
3154,89,0
8758,8758,0
10794,7527,0
6914,8353,0
4470,2222,0
1278,6780,0
11484,463,0
11509,11839,0
11508,11817,0
11486,11486,0
13219,13127,0
9599,9758,0
7445,1458,0
6493,9044,0
7370,1289,0
9980,9983,0
8086,2914,0
9651,9651,0
8119,2460,0
930,9320,0
8920,4091,0
7440,770,0
7794,7793,0
11498,11832,0
4032,4032,0
451,7813,0
13171,9303,0
8198,10858,0
9122,9860,0
10307,13134,0
1819,7965,0
2817,7894,0
4462,4463,0
2592,8340,0
7634,7800,0
3558,3558,0
9650,9220,0
13169,13123,0
7438,7438,0
8383,7747,0
5492,10007,0
9984,9980,0
10850,10853,0
1469,7655,0
9320,10935,0
1997,12801,0
7693,2739,0
6786,1857,0
6511,8348,0
12793,7616,0
10747,6513,0
2599,3303,0
6415,6415,0
8374,8513,0
9756,7527,0
1331,8361,0
7445,7446,0
1579,9794,0
3637,6551,0
2763,2763,0
2358,6565,0
2432,2434,0
4537,4538,0
9982,9980,0
11502,4474,0
1163,1172,0
1290,7369,0
7756,10762,0
1993,10323,0
10778,10287,0
3453,93,0
9208,8625,0
8369,10877,0
11508,11508,0
10770,10756,0
12792,1114,0
4617,6941,0
6143,11005,0
7678,1471,0
9122,9758,0
8344,8344,0
5020,12793,0
5165,5165,0
3184,5996,0
9978,9979,0
11817,11508,0
8635,8604,0
8361,9795,0
7751,772,0
9758,6911,0
7999,7999,0
1214,1214,0
13066,9821,0
5372,9505,0
9977,13066,0
7227,4628,0
8336,8381,0
6513,6531,0
4536,4538,0
13123,11486,0
1818,7964,0
7747,8383,0
8194,10861,0
10057,9022,0
7800,7767,0
6421,10481,0
5710,5314,0
1381,8236,0
10759,1108,0
10323,1993,0
103,102,0
11508,8340,0
1172,1163,0
9978,9986,0
1607,10771,0
12794,11486,0
4818,4818,0
11508,11507,0
1354,9794,0
7683,1793,0
6545,1375,0
2592,8377,0
2460,8119,0
3127,3127,0
13126,4707,0
8181,2672,0
2748,1778,0
6137,7797,0
7767,7789,0
9869,9621,0
7465,6412,0
10792,10756,0
10850,10855,0
2625,7459,0
13167,3639,0
5184,5172,0
3452,3452,0
13136,13218,0
1332,1354,0
2567,12382,0
4350,6090,0
10878,10878,0
4653,7476,0
8262,8270,0
8334,7586,0
10307,1765,0
5890,5889,0
9979,9978,0
13123,12790,0
6160,7625,0
9981,13066,0
2727,7463,0
13482,8225,0
10972,8986,0
9983,9982,0
7777,8383,0
9624,9971,0
4437,3535,0
10180,8211,0
9354,9354,0
8181,9846,0
9303,8886,0
13123,7614,0
9845,9955,0
8761,8762,0
10857,10857,0
6628,6617,0
3859,3858,0
5105,7738,0
1230,1230,0
7191,1862,0
8225,8223,0
2567,12375,0
9044,10765,0
8625,8613,0
1911,7966,0
7601,10803,0
10791,9600,0
8373,8373,0
1846,5910,0
11486,13123,0
10573,10853,0
13328,6592,0
9954,9955,0
6285,9630,0
8356,1332,0
9870,9832,0
13073,10180,0
2535,6633,0
956,5789,0
9299,9300,0
7690,2541,0
6522,6522,0
9553,9758,0
9821,9821,0
3465,3467,0
10113,10086,0
191,191,0
771,7440,0
2147,7973,0
8860,8580,0
9983,13066,0
7819,2128,0
9976,9982,0
9821,9986,0
5897,6218,0
1381,6630,0
1612,8378,0
6911,5006,0
8370,8347,0
1793,7683,0
3191,7383,0
7642,7807,0
10867,6242,0
9624,9624,0
11956,3635,0
13169,7767,0
12762,7591,0
1572,8361,0
1927,12381,0
10869,7509,0
1140,172,0
7459,7459,0
8356,1331,0
10851,10573,0
7591,12762,0
10853,10850,0
7463,2726,0
1428,6936,0
10039,10039,0
8210,8212,0
5706,5807,0
1579,1332,0
9795,1331,0
8372,7827,0
7586,7586,0
10765,1108,0
7767,7800,0
12790,7608,0
8491,3582,0
10870,7510,0
972,972,0
7879,7879,0
9870,9869,0
7634,7642,0
9979,9979,0
7612,12794,0
7656,4666,0
11508,1097,0
13212,4817,0
7654,1469,0
7520,3199,0
772,7631,0
7718,7718,0
1891,7732,0
8378,1612,0
10859,10859,0
1759,7963,0
8048,5499,0
9818,9982,0
9981,9986,0
616,7602,0
427,7438,0
7721,6421,0
7122,3595,0
3791,3791,0
3167,2209,0
6631,1379,0
7920,7920,0
93,3453,0
11486,3639,0
8047,6166,0
10953,4042,0
5172,348,0
1108,3049,0
8356,9795,0
9305,8374,0
792,7787,0
7466,6409,0
7973,2147,0
9972,9975,0
2726,7474,0
12899,9827,0
7437,7438,0
2592,11507,0
3596,7128,0
8357,2253,0
10117,12792,0
11508,2592,0
7594,7765,0
3184,3183,0
6911,9758,0
6511,6511,0
9818,9977,0
4668,7704,0
8181,8181,0
7721,10484,0
6668,6668,0
7767,12791,0
2178,6218,0
10778,3595,0
3329,3329,0
3049,6493,0
10115,9050,0
8924,9145,0
2170,3641,0
772,7782,0
8760,8761,0
9982,9818,0
172,173,0
10042,9836,0
6398,13128,0
7149,7152,0
3054,10118,0
7640,7800,0
8383,7586,0
2367,9027,0
10756,10792,0
7646,7640,0
8349,8368,0
644,7392,0
8038,5139,0
2599,6543,0
1499,7957,0
9870,9870,0
10721,10318,0
2599,2599,0
8210,13073,0
7509,10794,0
1997,7763,0
9957,9825,0
450,7813,0
616,2580,0
1831,13128,0
7747,8334,0
2467,2467,0
13170,7751,0
6780,1278,0
7036,202,0
7612,3639,0
8484,8484,0
3839,3791,0
9982,9821,0
10117,5006,0
5491,10006,0
5911,1847,0
2209,3167,0
8024,4693,0
5679,5679,0
7640,7807,0
1713,1713,0
10851,10850,0
635,7188,0
8212,5846,0
7782,7787,0
5139,8039,0
2715,7282,0
4042,5958,0
1764,13134,0
2253,8198,0
7751,13171,0
7452,7452,0
4435,2317,0
7527,9756,0
7608,12790,0
9650,9653,0
10877,6511,0
5209,5209,0
9599,6911,0
10973,6513,0
5020,8383,0
10307,10307,0
3008,3508,0
6942,4617,0
12793,7756,0
4317,4318,0
8989,3596,0
5385,6673,0
8484,8483,0
8194,8194,0
9985,13066,0
6629,1379,0
10872,10869,0
4431,4431,0
2110,7451,0
142,6475,0
7767,13169,0
1019,4370,0
9982,9986,0
12804,7601,0
11817,1097,0
9625,9625,0
6833,9145,0
142,9397,0
10762,7616,0
9546,9303,0
1379,6631,0
7963,7982,0
9981,9979,0
2222,4470,0
9975,9972,0
12793,13123,0
6652,5425,0
10715,10715,0
12790,12790,0
6493,3049,0
5020,7767,0
7586,8382,0
12896,12845,0
8360,10858,0
7990,7918,0
6630,1379,0
6474,9397,0
9969,9975,0
9955,2672,0
12793,7765,0
7594,12790,0
4053,10876,0
1819,1818,0
629,629,0
631,6227,0
7608,13169,0
7612,7594,0
